Datetime,open,high,low,close,volume,dividends,stock splits,price_change,sentiment_score,sentiment_ewma,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,atr,volume_sma,volume_ratio,price_change_5,price_change_20,volatility
2023-09-05 09:30:00-04:00,135.44000244140625,135.97000122070312,134.58009338378906,134.99099731445312,4798841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.99099731445312,134.99099731445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 10:30:00-04:00,134.99000549316406,135.8000030517578,134.72999572753906,135.52000427246094,2453850.0,0.0,0.0,0.003918831392700328,0.0,0.0,0.0,0.0,135.27754275004068,135.26567400418793,0.0,0.011868745852751772,0.006593747695973207,0.005274998156778565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 11:30:00-04:00,135.52000427246094,135.72999572753906,135.27000427246094,135.3350067138672,1140926.0,0.0,0.0,-0.0013650941024309082,0.0,0.0,0.0,0.0,135.29997094839328,135.2905845736094,0.0,0.009386374783872498,0.007738266994292587,0.0016481077895799104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 12:30:00-04:00,135.33999633789062,135.6699981689453,135.30999755859375,135.5399932861328,1182223.0,0.0,0.0,0.0015146603768159128,0.0,0.0,0.0,0.0,135.37573662023433,135.36030835057505,0.0,0.015428269659281568,0.010343281447202134,0.005084988212079434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 13:30:00-04:00,135.5399932861328,136.38999938964844,135.4499969482422,136.31939697265625,1777229.0,0.0,0.0,0.005750359488937429,0.0,0.0,0.0,0.0,135.6321257653673,135.5827249578916,0.0,0.04940080747570619,0.021962012417128373,0.027438795058577815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 14:30:00-04:00,136.31900024414062,136.4199981689453,135.85000610351562,135.93600463867188,1803627.0,0.0,0.0,-0.002812456205783187,0.0,0.0,0.0,0.0,135.70598431858843,135.65348406029423,0.0,0.05250025829420224,0.030239574943440786,0.022260683350761454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007000521094139511,0.0,0.0
2023-09-05 15:30:00-04:00,135.92999267578125,136.10000610351562,135.66000366210938,135.77000427246094,2048674.0,0.0,0.0,-0.0012211655525126153,0.0,0.0,0.0,0.0,135.72027014730637,135.67420657600331,0.0,0.046063571303051276,0.03424420627624903,0.011819365026802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018447461047697011,0.0,0.0
2023-09-06 09:30:00-04:00,136.02000427246094,136.5299072265625,134.65499877929688,134.67999267578125,4435861.0,0.0,0.0,-0.008028368287388954,0.0,0.0,0.0,0.0,135.50318027290615,135.51401408172165,0.0,-0.010833808815505108,0.023411111557438823,-0.03424492037294393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004839945362184128,0.0,0.0
2023-09-06 10:30:00-04:00,134.6699981689453,135.1699981689453,134.5,134.94000244140625,2120842.0,0.0,0.0,0.0019305745453293,0.0,0.0,0.0,0.0,135.3917636526615,135.4289329553855,0.0,-0.03716930272400987,0.009416735317439149,-0.046586038041449014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004426670167084534,0.0,0.0
2023-09-06 11:30:00-04:00,134.9250030517578,135.0399932861328,134.00999450683594,134.06500244140625,1659593.0,0.0,0.0,-0.006484363303461027,0.0,0.0,0.0,0.0,135.14034291876692,135.24072381916636,0.0,-0.10038090039944336,-0.01518430882714879,-0.08519659157229457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016537591724398504,0.0,0.0
