Datetime,open,high,low,close,volume,dividends,stock splits,price_change,sentiment_score,sentiment_ewma,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,atr,volume_sma,volume_ratio,price_change_5,price_change_20,volatility
2023-09-05 09:30:00-04:00,329.0,330.8705139160156,328.6600036621094,330.4800109863281,3335616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.4800109863281,330.4800109863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 10:30:00-04:00,330.45001220703125,334.8500061035156,330.29998779296875,333.2799987792969,3949600.0,0.0,0.0,0.008472487593461642,0.0,0.0,0.0,0.0,331.99667104085285,331.9338508019081,0.0,0.06282023894476652,0.034900132747092506,0.02792010619767401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 11:30:00-04:00,333.29998779296875,334.1199951171875,332.5599975585937,333.5292053222656,1612958.0,0.0,0.0,0.0007477392699277718,0.0,0.0,0.0,0.0,332.5948195248223,332.50704619143033,0.0,0.08777333339196502,0.05656947727367959,0.031203856118285432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 12:30:00-04:00,333.5450134277344,333.94000244140625,332.75,333.0299987792969,1065797.0,0.0,0.0,-0.0014967401205132624,0.0,0.0,0.0,0.0,332.7321886084546,332.6532408821896,0.0,0.07894772626497115,0.06415018492655614,0.014797541338415016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 13:30:00-04:00,333.0400085449219,334.0799865722656,332.9200134277344,333.6759948730469,1020332.0,0.0,0.0,0.0019397534640057668,0.0,0.0,0.0,0.0,332.9886173974028,332.89042175111945,0.0,0.09819564628332955,0.07427793997081286,0.02391770631251669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 14:30:00-04:00,333.70001220703125,334.2300109863281,333.2799987792969,333.5599975585937,1255143.0,0.0,0.0,-0.0003476345803578029,0.0,0.0,0.0,0.0,333.1274928367707,333.02453244501146,0.0,0.10296039175926808,0.08205247911895429,0.02090791264031379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009319736352807695,0.0,0.0
2023-09-05 15:30:00-04:00,333.57000732421875,334.3099975585937,333.2799987792969,333.5799865722656,1720967.0,0.0,0.0,5.992629157636209e-05,0.0,0.0,0.0,0.0,333.22846523069165,333.1233170821457,0.0,0.10514814854593624,0.08789737691452924,0.017250771631406994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009001073993863962,0.0,0.0
2023-09-06 09:30:00-04:00,333.3800048828125,334.4599914550781,331.2510070800781,331.59051513671875,3818991.0,0.0,0.0,-0.005964001186012036,0.0,0.0,0.0,0.0,332.8866502919781,332.8763447084715,0.0,0.010305583506635685,0.06925060984461398,-0.058945026337978296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005812654947783824,0.0,0.0
2023-09-06 10:30:00-04:00,331.5599975585937,332.6400146484375,331.0199890136719,332.1849975585937,1840267.0,0.0,0.0,0.001792820948542051,0.0,0.0,0.0,0.0,332.74783840740713,332.7738718837591,0.0,-0.02603347635198361,0.04723951322641074,-0.07327298957839434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002537312625891075,0.0,0.0
2023-09-06 11:30:00-04:00,332.17999267578125,332.4100036621094,330.8299865722656,330.8888854980469,1272681.0,0.0,0.0,-0.0039017778348590104,0.0,0.0,0.0,0.0,332.395567553555,332.513762108515,0.0,-0.11819455495998454,0.01017267851817941,-0.12836723347816395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008352741635071492,0.0,0.0
2023-09-06 12:30:00-04:00,330.8800048828125,331.489990234375,330.17999267578125,331.1300048828125,1435193.0,0.0,0.0,0.0007287019762016733,0.0,0.0,0.0,0.0,332.1640000996804,332.33428835796644,0.0,-0.17028825828606386,-0.029311143312331985,-0.1409771149737319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007285024264201079,0.0,0.0
2023-09-06 13:30:00-04:00,331.1099853515625,331.69000244140625,330.8399963378906,331.614990234375,990228.0,0.0,0.0,0.0014646372856912393,0.0,0.0,0.0,0.0,332.0663879479514,332.24591124992594,0.0,-0.17952330197454103,-0.061570415338281295,-0.11795288663625973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058906301846286535,0.0,0.0
2023-09-06 14:30:00-04:00,331.614990234375,332.5400085449219,331.29998779296875,331.7900085449219,1484401.0,0.0,0.0,0.0005277756304780112,0.0,0.0,0.0,0.0,332.0183979840748,332.19250233026753,0.0,-0.17410434619273474,-0.08538650487802724,-0.0887178413147075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006016257977730088,0.0,0.0
2023-09-06 15:30:00-04:00,331.7699890136719,333.2900085449219,331.57000732421875,332.8699951171875,1988060.0,0.0,0.0,0.003255030424219152,0.0,0.0,0.0,0.0,332.1633977858734,332.2685928329221,61.72531194135772,-0.10519504704865312,-0.08953046667958742,-0.015664580369065706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020620966137190333,0.0,0.0
2023-09-07 09:30:00-04:00,331.8599853515625,332.04998779296875,330.0199890136719,331.0899963378906,3320643.0,0.0,0.0,-0.005347429343008914,0.0,0.0,0.0,0.0,331.9835846673448,332.1410975623872,52.54764405379776,-0.1575128950423732,-0.1036227816040395,-0.053890113438333706,0.0,0.0,0.0,0.0,1.7727900913783483,0.0,0.0,0.0006077896498126734,0.0,0.0
2023-09-07 10:30:00-04:00,331.1000061035156,333.0799865722656,330.5799865722656,330.6499938964844,2232353.0,0.0,0.0,-0.0013289511802622167,0.0,0.0,0.0,0.0,331.7631982776905,331.98511586980953,36.318550128273515,-0.22191759211904127,-0.12796697174225938,-0.0939506203767819,0.0,0.0,0.0,0.0,1.6263602120535714,0.0,0.0,-0.00144961489218709,0.0,0.0
2023-09-07 11:30:00-04:00,330.6600036621094,332.1300048828125,330.3999938964844,331.510009765625,1322195.0,0.0,0.0,0.0026009855890392064,0.0,0.0,0.0,0.0,331.72182897513335,331.93688845119533,40.1236539718838,-0.21505947606198106,-0.1457867380711979,-0.06927273799078315,0.0,0.0,0.0,0.0,1.6385040283203085,0.0,0.0,-0.0003165733511497626,0.0,0.0
2023-09-07 12:30:00-04:00,331.5599975585937,331.75,330.29998779296875,330.6700134277344,1344976.0,0.0,0.0,-0.0025338490939821323,0.0,0.0,0.0,0.0,331.551594627805,331.81172343244276,38.829181761976585,-0.260128804637759,-0.169074669461028,-0.091054135176731,0.0,0.0,0.0,0.0,1.65707615443638,0.0,0.0,-0.0033756143595139454,0.0,0.0
2023-09-07 13:30:00-04:00,330.75,330.8099975585937,329.3299865722656,329.3299865722656,1647081.0,0.0,0.0,-0.004052459555004662,0.0,0.0,0.0,0.0,331.19488594971415,331.5724480886578,30.69676530866741,-0.377562138943631,-0.21138187443776726,-0.16618026450586373,0.0,0.0,0.0,0.0,1.6799360002790098,0.0,0.0,-0.010634808173910715,0.0,0.0
2023-09-07 14:30:00-04:00,329.3299865722656,330.57000732421875,329.0299987792969,330.2799987792969,1564749.0,0.0,0.0,0.002884681765299213,0.0,0.0,331.8367294311523,0.0,331.0489688080212,331.4505602951852,36.436440731439696,-0.40159148716401205,-0.24986750610671124,-0.1517239810573008,331.8367294311523,334.45019400635925,329.2232648559454,0.015751508759666466,1.722078595842626,1911111.55,0.8187638235978428,-0.0024464573606963746,0.0,0.0
2023-09-07 15:30:00-04:00,330.2950134277344,331.010009765625,329.9200134277344,329.9200134277344,2402170.0,0.0,0.0,-0.0010899399082384686,0.0,0.0,331.80872955322263,0.0,330.869920380915,331.3090807229622,35.27909934060956,-0.43916034204721655,-0.2880785075772761,-0.15108183446994045,331.80872955322263,334.49439801235485,329.1230610940904,0.016188051849922357,1.7263641357421835,1864439.25,1.288414197459102,-0.0022077135406768367,-0.0016944975186923283,0.003366859318070018
2023-09-08 09:30:00-04:00,330.0899963378906,335.95001220703125,329.4599914550781,335.4700012207031,4562519.0,0.0,0.0,0.016822222257166564,0.4,0.038082092238755486,331.918229675293,0.0,331.59602802835127,331.68676928099325,62.12966373228358,-0.09074125264197619,-0.24831767341745478,0.1575764207754786,331.918229675293,335.0050895393527,328.8313698112333,0.01860012248847856,1.960723876953121,1895085.2,2.4075534968032044,0.01194531488770978,0.0065710587176774915,0.004726317384075038
2023-09-08 10:30:00-04:00,335.4700012207031,335.92999267578125,333.6802978515625,335.0899963378906,2377715.0,0.0,0.0,-0.001132753693116384,0.0,0.03451078048431247,331.9962692260742,0.0,332.1453418834663,331.99060866519585,59.20628872181054,0.15473321827045083,-0.16722883104065503,0.32196204931110584,331.9962692260742,335.32412299765076,328.6684154544977,0.020047537156572242,2.005700247628344,1933323.05,1.2298591277851882,0.0133667485126292,0.0046796232255490455,0.004736432936853028
2023-09-08 11:30:00-04:00,335.1099853515625,336.1600036621094,334.6300048828125,334.8099975585937,2244835.0,0.0,0.0,-0.0008355927731563684,0.0,0.031318372952180686,332.08526916503905,0.0,332.5628653449048,332.2385529337723,63.28187507365185,0.324312411132496,-0.06845413227923838,0.39276654341173434,332.08526916503905,335.61840409329614,328.55213423678197,0.02127848029598202,2.0021275111607104,1992274.95,1.1267696760429577,0.016639878570928746,0.0053448601802279505,0.004725939421405464
2023-09-08 12:30:00-04:00,334.8399963378906,335.4200134277344,333.9200134277344,334.989990234375,1156737.0,0.0,0.0,0.0005375964788798537,0.0,0.02845705768327187,332.15096893310545,0.0,332.94209197778065,332.477211532808,63.12919097344755,0.464880444972664,0.03861728755859444,0.42626315741406956,332.15096893310545,335.8534607973584,328.44847706885247,0.022294030188415026,2.0156991141182994,1999095.2,0.5786302723352045,0.01426060152744979,0.003937937944346492,0.004710351004264125
2023-09-08 13:30:00-04:00,335.0,336.04998779296875,334.1512145996094,334.5299987792969,1940625.0,0.0,0.0,-0.0013731498507053574,0.0,0.025886367140324062,332.1994689941406,0.0,333.1896010184984,332.65304250492505,59.93187362099183,0.5365585135733681,0.13850743219900125,0.3980510813743669,332.1994689941406,336.0036908800347,328.3952471082465,0.022903238812589394,2.090611049107139,2033369.3,0.9543888559741706,0.013973039415422717,0.0029080262255751776,0.004722273058611404
2023-09-08 14:30:00-04:00,334.510009765625,334.8096923828125,333.4599914550781,333.6400146484375,1460589.0,0.0,0.0,-0.0026604015607177844,0.0,0.023571824542774976,332.20247039794924,0.0,333.2596656717871,332.7366135452344,56.01042238830531,0.5230521265527273,0.21560277617355222,0.30744935037917503,332.20247039794924,336.0113701583139,328.39357063758456,0.022931194676559484,2.098445347377228,2020350.4,0.7229384566162385,-0.0054549931904691595,0.0001799510719713293,0.004764168725100428
2023-09-08 15:30:00-04:00,333.6400146484375,334.5,333.1700134277344,334.29998779296875,2062554.0,0.0,0.0,0.001978099495129948,0.0,0.021483879987066343,332.3379440307617,0.0,333.42121800595254,332.8676024572239,54.77620398910577,0.5536155487286578,0.28333634646373884,0.27027920226491897,332.3379440307617,336.2466303211268,328.4292577403966,0.02352235945711515,2.070587158203121,1932528.55,1.06728255062519,-0.0023576011028549893,0.00817114040530642,0.004566038554066406
2023-09-11 09:30:00-04:00,337.5799865722656,338.07000732421875,335.42999267578125,336.57501220703125,3920339.0,0.0,0.0,0.006805338011174111,0.0,0.019597066383846697,332.5574447631836,0.0,333.9102664204428,333.1752437818112,67.73364748784908,0.7350226386315626,0.37381361168387983,0.36120902694768275,332.5574447631836,336.89905319978504,328.2158363265821,0.026110426965140716,2.1363024030412907,2036532.15,1.9250071745736987,0.0052716903954717065,0.01321557168656673,0.004778179831458537
2023-09-11 10:30:00-04:00,336.6300048828125,337.3800048828125,335.5,337.19000244140625,1519343.0,0.0,0.0,0.0018272011054603077,0.0,0.01788932390550123,332.87250061035155,0.0,334.41822423679605,333.50544814051597,70.90797692057015,0.9127760962800835,0.48173971464726295,0.43103638163282054,332.87250061035155,337.6015090746626,328.1434921460405,0.028413332165558823,2.092017037527898,2048865.25,0.7415534037682566,0.006567396851147711,0.01904299968817358,0.004660106743205088
2023-09-11 11:30:00-04:00,337.20001220703125,337.5,336.3299865722656,336.989990234375,1122255.0,0.0,0.0,-0.0005931735982178665,0.0,0.01634145488131763,333.1654998779297,0.0,334.8161228857618,333.78971993716283,68.29101339678594,1.0264029485989568,0.5907803500523834,0.43562259854657337,333.1654998779297,338.1586991063786,328.17230064948075,0.029974287435394213,2.0520172119140585,2033218.35,0.5519599014045884,0.007353575057706729,0.017696932519408293,0.004672825264822548
2023-09-11 12:30:00-04:00,337.010009765625,337.0899963378906,335.9100036621094,337.0299987792969,967415.0,0.0,0.0,0.00011872324425432623,0.0,0.014936680596508723,333.4362503051758,0.0,335.15835108043836,334.05209495552054,72.42591197675652,1.1062561249178202,0.6939572501875869,0.4122988747302333,333.4362503051758,338.657489092808,328.2150115175436,0.03131776333769052,2.0327301025390585,2032077.7,0.476071854929563,0.010160604190212252,0.01632920315542652,0.0046737721094602626
2023-09-11 13:30:00-04:00,337.0400085449219,338.2900085449219,337.0400085449219,338.2250061035156,1304718.0,0.0,0.0,0.003545700170747512,0.0,0.013660278374003056,333.7580001831055,0.0,335.6320554897448,334.38767286762186,81.68876576980088,1.2443826221229415,0.8041121435329915,0.44027047858994994,333.7580001831055,339.3331886246124,328.1828117415986,0.0334085681149111,2.0170157296316966,2023093.55,0.6449123422888674,0.01174100644292464,0.019394790056562305,0.004712382445440596
2023-09-11 14:30:00-04:00,338.2221069335937,338.4200134277344,337.1300048828125,337.9659118652344,1355243.0,0.0,0.0,-0.0007660410484313651,0.0,0.012499282407952306,334.01279602050784,0.0,335.9923403684045,334.67361428667124,78.79901568410388,1.3187260817332458,0.9070871457023657,0.4116389360308801,334.01279602050784,339.87547905285356,328.1501129881621,0.03510454151574342,1.9991585867745536,1991452.7,0.6805298463779732,0.004132510161947378,0.015309030020121961,0.0046955726715350215
2023-09-11 15:30:00-04:00,337.9599914550781,338.17999267578125,337.54998779296875,337.9599914550781,1939672.0,0.0,0.0,-1.7517773090114375e-05,0.0,0.011442235598885466,334.3562957763672,0.0,336.2959329569974,334.9347086289185,80.94682090702324,1.3612243280788903,0.9979514411148288,0.36327288696406146,334.3562957763672,340.30237366586385,328.4102178868705,0.03556731525386731,1.9663020542689733,1922404.15,1.0089824244293273,0.0022835463925288124,0.0207496305934185,0.004476211205436686
2023-09-12 09:30:00-04:00,335.81500244140625,336.7900085449219,334.17999267578125,334.3500061035156,3180019.0,0.0,0.0,-0.01068169441009803,-0.4,-0.02319461616948708,334.5412963867187,0.0,335.99582600723255,334.8885037710829,44.932143192501286,1.1073222361496278,1.0198327009965975,0.08748953515303026,334.5412963867187,340.2263481096954,328.8562446637421,0.03398714469262366,1.7727290562220983,1969787.45,1.614397025425256,-0.007834013494060432,0.011190117270014621,0.005171003070046401
2023-09-12 10:30:00-04:00,334.3099975585937,334.8500061035156,332.2200012207031,332.6300048828125,2348036.0,0.0,0.0,-0.005144313412007606,0.0,-0.021250136377285775,334.5972961425781,0.0,335.47693411949524,334.71090963336223,40.07266099336208,0.7660244861330057,0.9690578761256957,-0.20303338999269005,334.5972961425781,340.1777267875699,329.0168654975863,0.03335610125560529,1.799894060407366,2021079.5,1.1617732009057535,-0.013055199573987153,0.003378465458642843,0.005299268880948357
2023-09-12 11:30:00-04:00,332.6400146484375,334.0599060058594,332.6400146484375,333.4721984863281,1394457.0,0.0,0.0,0.002531923131265046,0.0,-0.019475471338088184,334.73740539550784,0.0,335.16797252449555,334.6139472976984,44.835621570295494,0.5540252267971368,0.8860341028969073,-0.3320088760997705,334.73740539550784,340.036271461506,329.4385393295097,0.031659838312585856,1.7927442278180803,2023553.55,0.6891129715840729,-0.01405220646439398,0.008474264205412085,0.005283672135991365
2023-09-12 12:30:00-04:00,333.45001220703125,334.239990234375,332.95001220703125,333.8800048828125,955611.0,0.0,0.0,0.0012229097308125159,0.0,-0.017854708025295582,334.9649063110352,0.0,334.96952978387526,334.55673707789526,45.78912758577575,0.41279270597999584,0.7913700947572985,-0.3785773887773026,334.9649063110352,339.640266955914,330.28954566615636,0.027915525219453684,1.777742658342634,1988980.05,0.4804527828220298,-0.012089701472766112,0.013815985473732306,0.005178479351471591
2023-09-12 13:30:00-04:00,333.92999267578125,334.1499938964844,331.8800048828125,332.3500061035156,1435585.0,0.0,0.0,-0.004582481001921268,0.0,-0.016373596139116358,335.0684066772461,0.0,334.5660205177369,334.38538817428434,42.35090289199561,0.18063234345254386,0.6692063061435579,-0.48857396269101405,335.0684066772461,339.38496804034696,330.75184531414527,0.025765254360485042,1.804258074079241,1982521.85,0.7241206446224034,-0.016599554661511418,0.006267431669702672,0.005280774932691718
2023-09-12 14:30:00-04:00,332.3500061035156,332.7799987792969,331.4800109863281,331.9549865722656,1387669.0,0.0,0.0,-0.001188564838259576,0.0,-0.015019347657284549,335.17015533447267,0.0,334.16389662170036,334.1973437400518,43.87486826779079,-0.03344711835143244,0.5286606758696443,-0.5621077942210767,335.17015533447267,339.0495397246007,331.2907709443446,0.0231487459631168,1.8007071358816964,1931796.8,0.7183307271240951,-0.007163210670044107,0.006168080327679126,0.005282212235631585
2023-09-12 15:30:00-04:00,331.9800109863281,333.1099853515625,331.4800109863281,331.75,2552547.0,0.0,0.0,-0.0006175131585830496,0.0,-0.013780464594676455,334.9841552734375,0.0,333.7921944327385,334.00861084352215,40.41361492005801,-0.21641641078366547,0.37963258063073596,-0.5960489914144014,334.9841552734375,339.1492064811238,330.8191040657512,0.024867153518270124,1.8221348353794642,1831298.2,1.3938456336603182,-0.002645596818971696,-0.011088923621089375,0.0035799617480810043
2023-09-13 09:30:00-04:00,331.3099975585937,335.2699890136719,331.1700134277344,333.44000244140625,3205370.0,0.0,0.0,0.00509420479700462,0.0,-0.012646590401647746,334.90165557861326,0.0,333.7379698854872,333.9648942620626,37.67202853261522,-0.2269243765754254,0.2583129326021067,-0.4852373091775321,334.90165557861326,339.12286584575867,330.68044531146785,0.025208655716272156,1.845703125,1872680.95,1.7116476781589518,-9.654791334334778e-05,-0.0049240320944126115,0.003791271821203123
2023-09-13 10:30:00-04:00,333.4700012207031,335.4599914550781,333.44000244140625,335.4599914550781,1832222.0,0.0,0.0,0.006058028427548434,0.0,-0.011608381262847285,334.9341552734375,0.0,334.0030665652364,334.0795204783101,43.87390989550126,-0.07645391307369209,0.19135591798032012,-0.26780983105401224,334.9341552734375,339.1623971557394,330.7059133911356,0.025248197687393295,1.8557019914899553,1852050.3,0.9892938652908077,0.004732198841377766,0.0019413813841406835,0.004039505998271614
2023-09-13 11:30:00-04:00,335.4700012207031,335.8999938964844,333.9281921386719,335.8890075683594,1335581.0,0.0,0.0,0.0012788890604222836,0.0,-0.010657394223511975,334.9791061401367,0.0,334.2933691218095,334.21789142751163,46.16356401362005,0.07547769429788787,0.1681792637581689,-0.09270156946028105,334.9791061401367,339.22890745998467,330.72930482028875,0.025373530718480572,1.9129725864955358,1860992.5,0.7176713500994765,0.010648417029790691,0.0026837140218887168,0.004047080465305232
2023-09-13 12:30:00-04:00,335.9100036621094,336.44000244140625,335.260009765625,335.9800109863281,1251705.0,0.0,0.0,0.0002709330044099456,0.0,-0.009785989605068482,335.0516067504883,0.0,334.55297187851187,334.35231815821504,46.35421523333192,0.2006537202968275,0.17467438138771826,0.025979338909109223,335.0516067504883,339.31858743565186,330.78462606532474,0.02547058780912616,1.9129725864955358,1826546.5,0.6852850447552252,0.01212521148010004,0.004334475868598808,0.004031355851609644
2023-09-13 13:30:00-04:00,336.010009765625,336.8500061035156,335.8699951171875,336.6499938964844,1264202.0,0.0,0.0,0.0019941153885596474,0.0,-0.008987245604037124,335.2021057128906,0.0,334.87571624694397,334.52721381483855,44.32428033502252,0.34850243210541976,0.20944096068204138,0.13906147142337838,335.2021057128906,339.47178067274007,330.93243075304116,0.025475227554247776,1.892972673688616,1816727.15,0.6958678412440745,0.014770139853758524,0.009021637441235963,0.003990218063522252
2023-09-13 14:30:00-04:00,336.6700134277344,336.7300109863281,334.4599914550781,335.3399963378906,1422958.0,0.0,0.0,-0.003891274565109737,0.0,-0.008254883319160277,335.25410614013674,0.0,334.94716748084795,334.58895538373434,41.20349545688745,0.3582120971136078,0.23919585152459374,0.11901624558901405,335.25410614013674,339.50280145548084,331.00541082479265,0.025346119480893887,1.9629734584263392,1784747.35,0.7972881988030406,0.005698158237082751,0.0031110038375650184,0.004087098844195986
2023-09-13 15:30:00-04:00,335.3599853515625,336.42999267578125,335.1449890136719,335.9200134277344,1825295.0,0.0,0.0,0.001729638862580929,0.0,-0.007583200737965809,335.2213562011719,0.0,335.09687780083294,334.68987617147843,43.41942571824597,0.4070016293545109,0.27275760585228254,0.13424402350222836,335.2213562011719,339.43715093677605,331.0055614655677,0.025152304038017166,2.009759085518973,1679995.15,1.086488255635738,0.0013713169509748102,-0.0019460707287859424,0.0038004948861473306
2023-09-14 09:30:00-04:00,339.9800109863281,340.0799865722656,336.57000732421875,337.82550048828125,4322318.0,0.0,0.0,0.005672442797031385,0.0,-0.006967014448575781,335.2531311035156,333.76624450683596,335.51676489838303,334.92720477682707,62.59647694618528,0.5895601215559623,0.33611901331724453,0.25344110823871774,335.2531311035156,339.54037537880646,330.96588682822477,0.0255761624726904,2.036900111607143,1820143.9,2.374712241158515,0.005765276255811358,0.0018846882833825074,0.003994906113022642
2023-09-14 10:30:00-04:00,337.8900146484375,340.8599853515625,337.739990234375,339.75,2605706.0,0.0,0.0,0.00569672659090914,0.0,-0.006401608035638524,335.39113159179686,333.9516442871094,336.1681617827154,335.2916435738072,75.42855398995536,0.8765182089081804,0.44420008650313036,0.4323181224050501,335.39113159179686,340.0732694086824,330.70899377491133,0.027920462861755924,2.0718994140625,1894316.45,1.3755389180091848,0.011220872940043147,0.008190183226823411,0.004180587752785045
2023-09-14 11:30:00-04:00,339.7300109863281,340.7099914550781,338.3949890136719,339.9800109863281,2810924.0,0.0,0.0,0.0006770006955942875,0.0,-0.005882686278805283,335.53863220214845,334.08564453125,336.7546991276102,335.6453964810685,74.30497934769724,1.109302646541721,0.5772218135825481,0.532080832959173,335.53863220214845,340.6080091780007,330.4692552262962,0.030216353583978194,2.1351209368024553,1986491.9,1.4150191098186709,0.009891629734791296,0.008752966257354,0.004180360469831781
